chr	start	end	name	score	strand	feature_type_top	feature_types	transcript_type_top	gene_name	gene_id	base_feature_id	X10R_IN_1	X10R_IN_2	X10R_IP_1	X10R_IP_2	DMSO_IN_1	DMSO_IN_2	DMSO_IP_1	DMSO_IP_2	padj	pval	stat	log2FoldChange
chr22	46100432	46100530	8733645	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336123	15	201	66	501	47	578	59	200	0.061011296649259	0.00628982439683083	2.73227695177094	1.75034890289031
chr22	46091643	46091743	8733556	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	28	252	130	1810	24	69	0.062948954806913	0.00654366282786638	2.71921717700955	1.98894337473462
chr22	46090248	46090348	8733542	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	42	474	130	1810	40	158	0.0643162632959147	0.00678100231159074	2.70741211000843	1.79586749551122
chr22	46087058	46087158	8733510	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	40	557	130	1810	40	157	0.0643162632959147	0.00679630617302192	2.70666372054163	1.89508713538646
chr22	46103849	46103945	8733680	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336125	3	86	49	278	19	273	30	119	0.0651260764328918	0.00693782944817748	2.69981379470925	2.2540651479348
chr22	46074175	46074275	8733378	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	53	469	127	1742	36	112	0.0704362149369645	0.00759526884102835	2.6695512172319	1.9255692677522
chr22	46111749	46111848	8733761	0	+	EXON_LNCRNA	EXON_LNCRNA:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336130	28	209	20	82	42	547	10	27	0.0704362149369645	0.00762453873028997	2.66825930610846	1.98596776497484
chr22	46102003	46102101	8733661	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336123	15	201	38	376	47	578	40	165	0.0714563193392854	0.00779635099320381	2.66076430882656	1.65303108025377
chr22	46107068	46107168	8733713	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336127	9	164	49	553	31	487	51	305	0.0730742152457293	0.00803565253561285	2.65056810177964	1.53416310757019
chr22	19953636	19953735	8665047	0	+	INTRON	INTRON	protein_coding	COMT	ENSG00000093010.16	332597	84	241	16	20	129	302	3	8	0.0730837152876752	0.00809948391074751	2.64789432463361	1.81653195706186
chr22	31625474	31625574	8780300	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	19	80	191	581	7	15	0.0738630797106648	0.00824931302610518	2.64169161149638	1.48334624111811
chr22	46102592	46102691	8733667	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336123	15	201	33	276	47	578	31	103	0.0740607828714456	0.0083350193781438	2.63818867385519	1.81610802897375
chr22	46103353	46103453	8733675	0	+	SS5_PROX	SS5_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336125	3	86	59	464	19	273	48	190	0.0746440150915524	0.00871951299153371	2.62285986088918	2.0534799431866
chr22	46091145	46091245	8733551	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	35	244	130	1810	30	162	0.0746440150915524	0.00869917489643721	2.62365540574735	1.40875296693256
chr22	46100629	46100727	8733647	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336123	15	201	35	236	47	578	31	136	0.0746440150915524	0.00853969901952121	2.62995173938094	1.56865095907927
chr22	31625175	31625275	8780297	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	25	94	191	581	9	20	0.0746440150915524	0.00872129385949409	2.62279027944749	1.36276264297641
chr22	46073677	46073777	8733373	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	56	385	127	1742	37	162	0.0746440150915524	0.00850266440365393	2.6314289482636	1.59932524421433
chr22	46074973	46075073	8733386	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	73	551	127	1742	50	206	0.0796404014156815	0.00945595638366969	2.59511394836801	1.62919653156381
chr22	50307352	50307452	8823953	0	-	SS5_PROX	SS5_PROX:INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	66	180	59	457	23	124	0.0796404014156815	0.0094252560001712	2.59623142067283	1.24051735483173
chr22	46090946	46091045	8733549	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	33	188	130	1810	25	96	0.0796404014156815	0.00958959999900583	2.59028680522926	1.65719925192054
chr22	46108766	46108866	8733730	0	+	SS3_PROX	SS3_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336127	9	164	38	222	31	487	25	84	0.0796404014156815	0.00961587089264679	2.58934497415329	2.05845168152217
chr22	44993251	44993351	8817594	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	13	30	368	1625	10	38	0.0796404014156815	0.0096471620271573	2.58822615261006	1.27501002999372
chr22	50293091	50293191	8823810	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	17	42	59	457	5	19	0.0844728473103311	0.0103051068024631	2.56541971019956	1.7145162534295
chr22	42923353	42923453	8810235	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	30	40	254	1002	1	1	0.0846132600460504	0.0106130034078379	2.55518939309185	3.13357978450929
chr22	50290997	50291097	8823789	0	-	SS3_PROX	SS3_PROX:INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	21	77	59	457	6	46	0.0846132600460504	0.010596716835349	2.55572388232958	1.36938879023318
chr22	23385873	23385972	8760174	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	ENSG00000290920.2	337412	78	303	33	72	125	607	14	59	0.0846132600460504	0.0104704253612654	2.55989347017441	1.10103593089989
chr22	23385773	23385873	8760173	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	ENSG00000290920.2	337412	78	303	18	56	125	607	8	40	0.0846132600460504	0.010489140672439	2.55927275886617	1.1571271378233
chr22	46110066	46110165	8733744	0	+	EXON_LNCRNA	EXON_LNCRNA:SS5_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336130	28	209	46	216	42	547	26	42	0.0867559955777454	0.0109562984105916	2.54408957490133	2.0777468012
chr22	46107368	46107467	8733716	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336127	9	164	69	523	31	487	61	285	0.0879318230561476	0.0111803348903005	2.53701128860574	1.58680175430135
chr22	46096428	46096527	8733604	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	31	155	130	1810	22	64	0.0882808140357567	0.011599886173069	2.52408807646398	1.82154561696988
chr22	46085828	46085912	8733497	0	+	SS3_ADJ	SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336117	1	5	59	467	1	30	45	217	0.0882808140357567	0.0114855033795763	2.52756966882652	2.42329718221635
chr22	46080457	46080556	8733441	0	+	EXON_LNCRNA	EXON_LNCRNA:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336112	2	38	94	705	8	85	64	319	0.0882808140357567	0.011603921432535	2.52396580814624	1.61951158938696
chr22	46113729	46113828	8733781	0	+	EXON_LNCRNA	EXON_LNCRNA	lncRNA	MIRLET7BHG	ENSG00000197182.17	336130	28	209	29	149	42	547	18	43	0.0882808140357567	0.0114269766046528	2.52936302842169	1.85315361419614
chr22	46100825	46100923	8733649	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336123	15	201	23	229	47	578	25	104	0.0882808140357567	0.0113485206352805	2.53177988624535	1.65496775327509
chr22	46104041	46104138	8733682	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336125	3	86	46	410	19	273	42	202	0.0905331610164972	0.0119777549798459	2.51279902090554	1.88476645799706
chr22	46096328	46096428	8733603	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	26	141	130	1810	20	76	0.0918655140565152	0.0122329507549483	2.5053522160375	1.62403234745852
chr22	46085728	46085812	8733495	0	+	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336117	1	5	53	333	1	30	36	173	0.0930124443321618	0.0125454929210906	2.49641726887717	2.41651196062952
chr22	46094634	46094733	8733586	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	83	318	130	1810	49	156	0.0930124443321618	0.0125059082933272	2.4975379372064	1.80990441031052
chr22	46102396	46102494	8733665	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336123	15	201	49	546	47	578	57	218	0.0937915156363559	0.0127974524137522	2.48935662506702	1.61721160747019
chr22	46104619	46104715	8733688	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336125	3	86	75	574	19	273	67	246	0.0937915156363559	0.0130588780147631	2.48215957451845	1.91853481308072
chr22	46092740	46092839	8733567	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	29	207	130	1810	26	96	0.0937915156363559	0.012844105208825	2.48806279538822	1.60827491679908
chr22	50397822	50397921	8744922	0	+	INTRON	INTRON	protein_coding	PPP6R2	ENSG00000100239.17	336427	154	558	34	88	127	547	8	35	0.0937915156363559	0.0131340352652285	2.48011408374304	1.03761325485531
chr22	20492993	20493092	8756082	0	-	INTRON	INTRON	protein_coding	KLHL22	ENSG00000099910.18	337203	63	253	19	48	81	323	5	21	0.0937915156363559	0.0129556914927385	2.48498494126723	1.39712983831856
chr22	31592761	31592861	8703552	0	+	INTRON	INTRON	protein_coding	SFI1	ENSG00000198089.17	334365	19	62	27	70	35	96	6	33	0.0937915156363559	0.0130598539407386	2.48213294692989	1.80127132963649
chr22	44966166	44966266	8817323	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	23	33	368	1625	19	39	0.0938214110591769	0.0132188242385782	2.47781884283142	1.35314062939943
chr22	46109967	46110066	8733743	0	+	EXON_LNCRNA	EXON_LNCRNA:SS5_ADJ:SS5_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336130	28	209	50	161	42	547	25	65	0.0945379529354946	0.0134009984831242	2.47293107763874	1.76609463126214
chr22	50299971	50300071	8823879	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	130	444	59	457	72	269	0.095669813253794	0.0136436331616235	2.46651154111992	1.02841832424108
chr22	46104811	46104908	8733690	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336125	3	86	28	323	19	273	28	132	0.0961267142718683	0.0140391249366131	2.45626075090146	2.01374086605048
chr22	23386569	23386669	8760181	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	ENSG00000290920.2	337412	78	303	42	84	125	607	24	55	0.0961267142718683	0.0139630604715274	2.45821229742567	1.14054581601179
chr22	46092142	46092241	8733561	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	46	526	130	1810	48	180	0.0961267142718683	0.013852619243166	2.46106260259764	1.68425910081139
chr22	50395132	50395232	8744895	0	+	INTRON	INTRON	protein_coding	PPP6R2	ENSG00000100239.17	336427	154	558	18	35	127	547	2	13	0.0961267142718683	0.0140199123641669	2.45675279529571	1.39100744463192
chr22	46089351	46089450	8733533	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	46	321	130	1810	40	141	0.0978321792923934	0.0143722531434702	2.44782226913823	1.61714761704039
chr22	46099254	46099352	8733633	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336123	15	201	96	336	47	578	63	152	0.0980386359052775	0.0150269722348253	2.43172836302048	1.82686501377842
chr22	46074375	46074475	8733380	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	54	395	127	1742	39	143	0.0980386359052775	0.0150763881675641	2.43053888564411	1.60875685244681
chr22	46088952	46089052	8733529	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	53	510	130	1810	51	165	0.0980386359052775	0.0147005015564114	2.43967448452376	1.73377627486476
chr22	31626471	31626570	8780310	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	34	80	191	581	8	28	0.0980386359052775	0.0145201899240316	2.44413008571086	1.11183286467495
chr22	31631653	31631753	8780362	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	13	45	191	581	3	11	0.0980386359052775	0.0147486129741059	2.4384937685671	1.45894160120436
chr22	31630956	31631055	8780355	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	38	100	191	581	7	36	0.0980386359052775	0.0150198601186543	2.431899840354	1.1743359398189
chr22	42570897	42570997	8808002	0	-	INTRON	INTRON	lncRNA	RRP7BP	ENSG00000291035.2	339507	142	479	16	75	124	483	4	24	0.0980386359052775	0.0149831672045938	2.43278566630327	1.22678000149618
chr22	50291495	50291595	8823794	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	17	71	59	457	9	31	0.0980386359052775	0.0150095368195698	2.43214886850789	1.39118759519175
chr22	46084612	46084711	8733483	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336113	15	223	37	315	39	405	27	94	0.0989662129312496	0.0159618794075526	2.4097860141756	1.67077862222004
chr22	46092540	46092640	8733565	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	76	390	130	1810	56	195	0.0989662129312496	0.0158464819941558	2.41243225543057	1.62476354510894
chr22	46104523	46104619	8733687	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336125	3	86	35	384	19	273	36	157	0.0989662129312496	0.0167210329834058	2.39278506970139	1.9513602754571
chr22	46105108	46105208	8733693	0	+	SS3_PROX	SS3_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336125	3	86	113	518	19	273	83	330	0.0989662129312496	0.0166704258046601	2.39389708062566	1.79280511543822
chr22	46104234	46104330	8733684	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336125	3	86	61	348	19	273	46	165	0.0989662129312496	0.0163748283226962	2.40045222012569	1.98566779936099
chr22	50303162	50303262	8823911	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	38	82	59	457	12	49	0.0989662129312496	0.0164618445609661	2.39851183383101	1.45368066497648
chr22	46093637	46093736	8733576	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	16	133	130	1810	17	70	0.0989662129312496	0.0167657724656436	2.39180445006314	1.48971034414699
chr22	46104908	46105008	8733691	0	+	SS3_PROX	SS3_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336125	3	86	57	414	19	273	50	193	0.0989662129312496	0.0168396941781989	2.39018922372763	1.89681105747207
chr22	50299373	50299473	8823873	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	34	63	59	457	9	37	0.0989662129312496	0.0159263119038952	2.41059983366798	1.60373494756355
chr22	46079760	46079860	8733434	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	34	384	127	1742	32	178	0.0989662129312496	0.0156994816259427	2.4158278565632	1.36264368279722
chr22	46096228	46096328	8733602	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	50	242	130	1810	36	114	0.0989662129312496	0.0159580978498077	2.40987246414505	1.69151946890323
chr22	46111254	46111353	8733756	0	+	EXON_LNCRNA	EXON_LNCRNA:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336130	28	209	16	106	42	547	12	40	0.0989662129312496	0.0164362231475621	2.39908223125492	1.63258257861629
chr22	44026450	44026550	8726063	0	+	INTRON	INTRON	protein_coding	PARVB	ENSG00000188677.15	335863	104	448	16	36	124	417	5	10	0.0989662129312496	0.0169194814203769	2.38845280193907	1.45980993465944
chr22	49853989	49854089	8742639	0	+	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	protein_coding	ZBED4	ENSG00000100426.9	336279	181	423	60	123	122	276	14	32	0.0989662129312496	0.0154401696855906	2.42188655797588	0.992236544230622
chr22	31627667	31627766	8780322	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	15	43	191	581	3	12	0.0989662129312496	0.0163944463633215	2.40001396538228	1.3825678725356
chr22	46072480	46072580	8733361	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	97	1163	127	1742	86	428	0.0989662129312496	0.0165225901258676	2.39716259387376	1.47802821826136
chr22	50299074	50299174	8823870	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	27	97	59	457	12	57	0.0989662129312496	0.0160517670831505	2.40773637999787	1.20805451213601
chr22	31630756	31630856	8780353	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	58	148	191	581	17	53	0.0989662129312496	0.0154252680357696	2.42223744188535	0.984039712144449
chr22	44957070	44957170	8817232	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	16	18	368	1625	8	28	0.0989662129312496	0.0164700983099514	2.39832825058617	1.44051549652014
chr22	42573085	42573184	8808024	0	-	INTRON	INTRON	lncRNA	RRP7BP	ENSG00000291035.2	339507	142	479	19	53	124	483	4	20	0.0989662129312496	0.0161060283623117	2.40650398375774	1.15684380410622
chr22	46084908	46085007	8733486	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336113	15	223	69	640	39	405	56	270	0.100033499661002	0.017187886539691	2.3826637350017	1.34180717371859
chr22	46092640	46092740	8733566	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	20	138	130	1810	19	68	0.103160590594265	0.0179910651981407	2.36580196162702	1.55590645768711
chr22	46073477	46073577	8733371	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	22	178	127	1742	18	56	0.103160590594265	0.0178983562001478	2.36771419680658	1.6883943679313
chr22	46103453	46103553	8733676	0	+	SS5_PROX	SS5_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336125	3	86	88	734	19	273	89	372	0.103160590594265	0.0179113877388944	2.36744488219569	1.72211988119238
chr22	46101905	46102003	8733660	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336123	15	201	48	279	47	578	44	160	0.104273640898248	0.0182747618069094	2.36000351697172	1.49030208885701
chr22	46079660	46079760	8733433	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	44	292	127	1742	32	130	0.104585318250419	0.0184424841895134	2.35661242407467	1.48764999512914
chr22	46104138	46104234	8733683	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336125	3	86	57	578	19	273	62	263	0.104585318250419	0.0185405512684857	2.35464214142527	1.78146760591097
chr22	46100923	46101021	8733650	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336123	15	201	100	376	47	578	72	192	0.104585318250419	0.018598935462059	2.35347346122703	1.68377174434268
chr22	46094434	46094534	8733584	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	36	136	130	1810	23	49	0.106084896033036	0.0189567511811611	2.346380357991	1.92867203378661
chr22	46108966	46109066	8733732	0	+	SS3_PROX	SS3_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336127	9	164	16	76	31	487	10	36	0.108608747000366	0.0195010550885537	2.33581174754736	2.02815379872298
chr22	46079561	46079660	8733432	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	44	378	127	1742	37	163	0.11134769960581	0.020121695593846	2.32407087757113	1.42053886364101
chr22	31630358	31630457	8780349	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	69	200	191	581	23	69	0.11134769960581	0.0201841620419467	2.32290675743928	0.944452528591009
chr22	31631055	31631155	8780356	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	33	98	191	581	10	32	0.115371840199752	0.0210127406549377	2.3077554751046	1.05039226479175
chr22	46098558	46098658	8733626	0	+	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336123	15	201	33	306	47	578	39	160	0.116322228865761	0.0212857686841985	2.3028769270307	1.43854860926176
chr22	46107168	46107268	8733714	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336127	9	164	31	152	31	487	21	86	0.116648738230057	0.0214457302244262	2.30004394996739	1.7912814826199
chr22	46094534	46094634	8733585	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	58	195	130	1810	35	136	0.122926502035254	0.0227054965099481	2.27835397025371	1.59630193103636
chr22	46090846	46090946	8733548	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	16	225	130	1810	22	95	0.126430232627582	0.0234612802814069	2.26583838428136	1.50121507884114
chr22	46086460	46086560	8733504	0	+	SS5_PROX	SS5_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	71	516	130	1810	67	245	0.127060617556173	0.0240148933525414	2.25689089130189	1.47674037829953
chr22	46081747	46081846	8733454	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336113	15	223	53	244	39	405	30	101	0.127060617556173	0.0238027443146454	2.26029828566839	1.56243946581272
chr22	46112046	46112145	8733764	0	+	EXON_LNCRNA	EXON_LNCRNA:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336130	28	209	30	170	42	547	22	47	0.127060617556173	0.0238872522282337	2.25893783254196	1.71878506189142
chr22	23387365	23387465	8760189	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	ENSG00000290920.2	337412	78	303	19	40	125	607	6	35	0.127060617556173	0.0239378272576764	2.25812564440265	1.13513286203948
chr22	31627467	31627567	8780320	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	18	67	191	581	5	19	0.127917298815531	0.0242867036410932	2.25256319977093	1.22549587748712
chr22	46088553	46088653	8733525	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	25	152	130	1810	23	91	0.129310736199366	0.0248840364429255	2.24319819826596	1.41614263675215
chr22	46109066	46109166	8733733	0	+	SS3_PROX	SS3_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336127	9	164	77	287	31	487	49	130	0.129310736199366	0.0249205399439277	2.24263223237998	1.89218589932585
chr22	46097525	46097625	8733615	0	+	SS3_PROX	SS3_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	56	184	130	1810	34	127	0.129310736199366	0.0249956319973002	2.24147022681866	1.59726159415799
chr22	23380101	23380200	8760116	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	ENSG00000290920.2	337412	78	303	13	35	125	607	7	24	0.129310736199366	0.0246941375470979	2.24615412418355	1.13297921965024
chr22	20495459	20495559	8756107	0	-	SS5_PROX	SS5_PROX:INTRON	protein_coding	KLHL22	ENSG00000099910.18	337203	63	253	88	250	81	323	50	112	0.130948575385631	0.0257622197279291	2.22977747153023	0.913207027347228
